mean_speed,variance,departed
18.2148682119,0.0672701505767,2938
18.2817660082,0.0817449748271,2940
18.4144208389,0.0663723007302,2939
18.3870469605,0.058659071652,2940
18.3190193465,0.0527762696342,2938
18.3512124666,0.0734625540476,2940
18.286853551,0.0585231979018,2939
18.304924931,0.07341432316,2939
18.2697428458,0.0825453870133,2939
18.2605652981,0.107773268224,2940
18.3218040783,0.061078635011,2939
18.3251454342,0.1506814354,2940
18.191563788,0.066467202916,2940
18.2686799303,0.123894809428,2939
18.3103101104,0.0398268384021,2940
18.2035640734,0.076680209213,2938
18.3199919079,0.0445003056574,2940
18.1931807883,0.0493178586097,2940
18.2729561294,0.0584382705007,2940
18.2908264536,0.0501596092669,2940
18.3074389575,0.0574950391319,2940
18.3261535919,0.0626074815129,2939
18.1992111728,0.0814929516166,2940
18.3885687569,0.0567923731439,2940
18.2731699758,0.0857865450048,2940
18.3905972705,0.0368764521049,2938
18.2951232062,0.0949452916918,2940
18.3273067914,0.0525223041114,2939
18.2659224287,0.0480738578125,2940
18.3379564793,0.034968932258,2940
18.4274591192,0.0661385919107,2939
18.3271109796,0.059556487326,2940
18.2339512472,0.0617511893066,2940
18.3304670784,0.0594161474355,2940
18.294423121,0.085451527772,2940
18.3694901469,0.0470728559294,2940
18.2709143029,0.0874110394122,2938
18.3121664402,0.0754235425278,2940
18.2063440846,0.0779818206044,2939
18.4626506211,0.0813145937014,2940
18.3008935648,0.052860046557,2940
18.2991374673,0.0698430968344,2939
