mean_speed,variance,departed
18.3488939934,0.0607048035694,2940
18.2957186037,0.0547271555998,2939
18.3165700538,0.0806181760336,2940
18.2821970297,0.0784103313824,2940
18.2785391298,0.0829607793729,2940
18.2013616392,0.074031238602,2939
18.3712082523,0.0687181012858,2940
18.2700858179,0.0812463882593,2939
18.2766377029,0.0569820743058,2940
18.3604438604,0.0568858820126,2938
18.2847042574,0.048605868512,2940
18.4730987653,0.0457699731541,2938
18.3165395228,0.102451819396,2938
18.3522557816,0.0639494002459,2940
18.2509090236,0.0540347356583,2940
18.3418467809,0.0532817773313,2940
18.4211176509,0.0606093200451,2939
18.3548475861,0.0561336773842,2939
18.2775291835,0.0746453224188,2940
18.2277378418,0.0728468083599,2938
18.3148001771,0.0501906239834,2940
18.2771344025,0.0769275900099,2940
18.2238932437,0.0756968216567,2938
18.3511928855,0.0529409912895,2940
18.3353967002,0.0309532668858,2940
18.3150860633,0.0678945833101,2940
18.2709609909,0.0397933556506,2940
18.2485825459,0.0672241204088,2940
18.2756867497,0.0814907307794,2938
18.3103361867,0.0738806994841,2938
18.2781476341,0.0605609625857,2938
18.2533402545,0.0770207908089,2939
18.3759417877,0.0721069333386,2940
18.308354088,0.0367258625059,2940
18.2641798722,0.071296697941,2940
18.3651459272,0.0465780750324,2938
18.3783153147,0.0750107261831,2940
18.209911988,0.0907442669486,2938
18.3905770677,0.0760701516279,2939
18.3790923109,0.047110612048,2940
18.2708781709,0.0309064578327,2940
18.3193499712,0.0436698060935,2940
18.2538898394,0.0455803524879,2940
18.4381314169,0.0465408658737,2939
18.3059938741,0.0572161225442,2939
18.3926684082,0.0321618117858,2938
18.1846384081,0.0621829611292,2940
18.3412975088,0.103977013269,2940
18.2552894838,0.0779512938526,2939
18.3818739822,0.0649374370093,2938
18.3049198867,0.0674558778741,2940
18.194893461,0.0618749171296,2939
18.2595618261,0.0851616450007,2938
18.2661486413,0.0775825228804,2940
18.2841642569,0.0853974072859,2940
18.0958977107,0.0880811637369,2938
18.2194638397,0.112549361794,2939
18.1396312265,0.102274705642,2939
18.2110452215,0.0672264367602,2939
18.3577005848,0.0567691543662,2940
18.2668066154,0.0744986021267,2940
18.2545519972,0.110259232991,2940
18.2571739643,0.0851143983284,2940
18.2473250236,0.0667144513375,2940
18.2530485343,0.0630534405712,2940
18.1782690222,0.058050821806,2940
18.2451000617,0.0476237575714,2939
18.4188127103,0.0787009958835,2940
18.2131500488,0.103407499338,2938
18.235022924,0.0888567622379,2939
18.3298498408,0.0981578605634,2940
18.3097701406,0.0825738877095,2940
18.2289659814,0.0908404795473,2939
18.326353392,0.0613626608935,2940
18.3597927942,0.0340880663108,2940
18.2475618741,0.0737823140381,2939
18.3092856533,0.0489420409158,2939
18.3319345184,0.0601282598199,2938
18.3490532197,0.0948604027036,2938
18.2276700712,0.054571160078,2940
18.2709120712,0.0832908065296,2940
18.2274302129,0.0928022616016,2938
18.3844005761,0.0897738720939,2940
18.2889677522,0.0599221647009,2940
18.2730031144,0.0392551885817,2940
18.2430452387,0.0460713258603,2940
18.2994345054,0.0390446611818,2940
18.2980739517,0.06748922145,2939
18.3661810212,0.041402132043,2939
18.3286713626,0.0488367905358,2940
18.3198606584,0.0797380324057,2939
18.3742769603,0.0591866317886,2940
18.3204587984,0.0340228292801,2940
18.2667657306,0.0778994736038,2939
18.2770887778,0.063777733562,2939
18.374760868,0.0494538184612,2940
18.1907889832,0.0686436696553,2940
18.2884363614,0.0674951544461,2940
18.3819054806,0.0604958477989,2939
18.3689290692,0.0761361892624,2938
18.2764028614,0.0399112363235,2940
18.2813258858,0.134844927395,2940
18.3261282646,0.128013153985,2940
18.3905414553,0.0533265961502,2939
18.3290712413,0.0831947307994,2940
18.2873004404,0.0367985413579,2940
18.364684442,0.0594530437553,2940
18.3148156916,0.0433274314776,2939
18.3514613572,0.0533913553722,2940
18.3901241024,0.0699395428113,2939
18.2690896301,0.0419680791075,2940
18.2298644568,0.0554811982834,2940
18.2561273334,0.0394558224426,2940
18.2524953853,0.136686512528,2939
18.3536229875,0.0830661554989,2939
18.331006281,0.0688661050998,2940
18.3011337633,0.0779181861785,2940
18.3536459173,0.108001922197,2940
18.2511535913,0.0402037861251,2938
18.3187562314,0.0435307425357,2940
18.3384964018,0.0832509131767,2940
18.227838806,0.0567887424358,2940
18.3090431387,0.0585895811527,2940
18.3017791506,0.0388895008756,2940
18.1714336355,0.0939853842765,2940
18.2941564999,0.0702049205093,2938
18.2288000433,0.0551828147508,2940
18.354959899,0.0477902523779,2940
18.4066834148,0.0282219282744,2940
18.3144741774,0.0682775387025,2939
18.2509937304,0.0513339981286,2940
18.3186594039,0.110811327312,2940
18.2887531527,0.110630671185,2940
18.2445455174,0.0455266815061,2939
18.3807996497,0.0481984091121,2940
18.3619287511,0.0714458744485,2939
18.3728237815,0.0665244395464,2939
18.2768088697,0.050773408668,2939
18.2843522658,0.0535147480227,2940
18.3150971717,0.0850891217044,2940
18.2026116625,0.0635868624819,2938
18.3314323295,0.0562189409501,2938
18.2074118258,0.0336681571343,2939
18.3066020001,0.0585228399046,2940
18.3366819898,0.0469867248493,2940
18.2134265497,0.114474944383,2940
18.3409300298,0.030273471583,2940
18.3737889115,0.0954297747194,2940
18.4171066148,0.040401853916,2940
18.338044845,0.0719312881656,2939
18.2542800633,0.0960207193961,2939
18.2906044982,0.052851200971,2940
18.3134432302,0.0852478327396,2940
18.2826670517,0.0532646608014,2938
18.3576832739,0.0853992993383,2940
18.241960052,0.0504502321189,2940
18.1993996661,0.0352750399947,2938
18.3515576688,0.0452571221607,2939
18.3703351263,0.0851522654372,2940
18.1813238301,0.0596489806199,2940
18.2635043403,0.0627144327634,2940
18.1476470703,0.103558719262,2938
18.3889257769,0.0465830887237,2940
18.3440582359,0.083288961617,2940
18.3561064965,0.0435176945442,2939
18.3385676307,0.0356346842976,2939
18.3675754083,0.0819845406627,2938
18.288497307,0.077797110145,2940
18.2528059162,0.0993043763541,2939
18.1966382188,0.0858271391263,2940
18.3203274551,0.058069920052,2940
18.2007253852,0.0355116098312,2940
18.2787204697,0.107336977238,2939
18.3470750255,0.0254765925742,2940
18.1990422302,0.0816402282011,2939
18.222781242,0.0709829610579,2939
18.2855483668,0.0532172332803,2940
18.3624785144,0.0344402191384,2940
18.2444756178,0.0893418187633,2940
18.294232647,0.0427664360331,2940
18.2344349564,0.0599220327594,2940
18.3181574486,0.0584947042967,2939
18.2247456567,0.104674477736,2940
18.3032462374,0.0352289327357,2940
18.1553470847,0.119637938234,2940
18.334098804,0.0411348058777,2938
18.3686802289,0.0510385605382,2940
18.3743136894,0.0408846611593,2940
18.3760421822,0.0311345328756,2940
18.3207007274,0.0632544499115,2939
18.1775126864,0.06679229248,2940
18.3404378842,0.0874285468694,2939
18.1725536615,0.0786746499513,2938
18.3259716846,0.0736615951139,2940
18.3102521716,0.0710627322986,2938
18.3085913457,0.0938158843283,2940
18.1995181287,0.059519608023,2940
18.160882045,0.0847627748417,2940
18.3729689236,0.0702412727127,2939
18.3974780922,0.0439698660715,2940
18.2974129578,0.0363185450882,2940
18.317470711,0.0585804713125,2940
18.3366611065,0.0359642230786,2940
18.3339428033,0.0579316183915,2938
18.3069573769,0.0508781214335,2939
18.2960280796,0.041214349485,2940
18.3506414268,0.0713319934302,2940
18.3479334279,0.0703453978444,2939
18.4392642463,0.0440684866238,2938
18.3477219358,0.059640920472,2940
18.3487891995,0.0949340123708,2939
18.2743721765,0.0766075871291,2940
18.3355109797,0.0612689345398,2940
18.3602468465,0.0380809024265,2938
18.3324335207,0.070142060871,2940
18.289544784,0.045557579436,2939
18.2331475821,0.094316127028,2940
18.2347780695,0.123730412097,2938
18.2997874983,0.0621442166363,2940
18.2512077704,0.0703689344617,2939
18.3739380463,0.0378718092436,2940
18.3305351775,0.0512409193214,2940
18.2944139,0.0771163119604,2940
18.1841697618,0.0420658707074,2938
18.3073232456,0.105490730245,2938
18.3301780063,0.0315875272346,2938
18.269118494,0.090998088547,2940
18.304593881,0.0647136616166,2940
18.2297699434,0.045755655952,2940
18.2356656636,0.0522083783366,2939
18.2419910111,0.07829722093,2940
18.2742480643,0.0766284935889,2939
18.3076031366,0.057112569992,2940
18.2518589374,0.054708666452,2939
18.2411349274,0.0890635197306,2940
18.3622247088,0.0778761412144,2940
18.3074304201,0.0554163012499,2940
18.2222463768,0.0696393677539,2940
18.3597857245,0.052216612013,2939
18.4560730004,0.0294538602201,2940
18.2786739555,0.0434163334018,2940
18.3515667402,0.0676774567926,2939
18.2769669455,0.0723474065331,2938
18.2629344713,0.0708345149301,2940
18.242534296,0.0915082595864,2940
18.3449202399,0.0446662890325,2939
18.1739913718,0.111129681358,2940
18.2390050099,0.0845665595909,2939
18.4001253038,0.0446207305956,2940
18.3631436394,0.0623706038612,2939
18.3543939892,0.0552672831272,2940
18.272425911,0.0434872250781,2940
18.3149608828,0.063089937576,2939
18.3420136758,0.0650785865894,2940
18.2906633409,0.0503620994307,2940
18.4126751882,0.0731884156012,2940
18.353007411,0.0578598253226,2940
18.3552249863,0.0732380549406,2940
18.3416961905,0.0815115882995,2940
18.2763434673,0.0519751310869,2940
18.2441273823,0.081060151967,2940
18.3648943683,0.0518523039299,2940
18.2944557246,0.0586618318614,2940
18.2729292179,0.0531597918658,2940
18.2901539143,0.0474651956289,2940
18.3676026666,0.0877542335554,2938
18.3068899343,0.0414770739035,2940
18.3510008858,0.0993506069195,2940
18.2947176528,0.0813627312481,2940
18.3587205945,0.0700404669043,2940
18.3009260857,0.0496867494612,2939
18.3478801048,0.0984468633704,2940
18.4373149511,0.0232400261081,2940
18.3083656196,0.0819301124474,2940
18.3899902383,0.0568433436551,2940
18.3480392317,0.0494142555517,2940
18.30808246,0.0478124024336,2939
18.3031008366,0.0464590835028,2938
18.2213669826,0.0531410858878,2938
18.2880563869,0.0829111081625,2940
18.3411155561,0.0831746476882,2939
18.2474029507,0.058083164539,2939
18.242718928,0.142953143813,2940
18.3631341539,0.0764412062495,2940
18.2588953401,0.0379635358537,2939
18.2463990965,0.0639465239713,2940
18.4028794702,0.0424542270466,2939
18.29489772,0.0563873999384,2939
18.3932554093,0.0479502743542,2938
18.3137857632,0.0661657487368,2939
18.329343175,0.0267181980268,2940
18.2298838348,0.0957764328695,2940
18.349895821,0.0542280105931,2938
18.3352422906,0.0253621307721,2939
18.2828349006,0.0571637662162,2938
18.3413494679,0.0317566759477,2939
18.4238813508,0.04514227894,2940
18.2901077087,0.0839307702912,2940
18.341758493,0.0663727171981,2940
18.2133492154,0.0712499814294,2940
18.1818434123,0.0568963532368,2940
18.2788835883,0.070936801188,2940
18.3632237424,0.0724652293301,2940
18.3300376669,0.0796029524453,2940
18.261348688,0.0493422770992,2939
18.3440060075,0.0444085520496,2940
18.2657482927,0.0760509526469,2940
18.3875891163,0.054198346055,2938
18.3003534981,0.075226331831,2940
18.27820469,0.0630304993815,2940
18.323661981,0.0678168633457,2940
18.3378258562,0.0488749697236,2940
18.2868655509,0.0499735666716,2940
18.3526174467,0.0559325454467,2939
18.3290630118,0.0538373243456,2939
18.2686983277,0.0436207300623,2940
18.3226190448,0.0814926611601,2940
18.2759173259,0.0626115707715,2940
18.3470952254,0.0523215360763,2940
18.2053939551,0.0791424089236,2938
18.2627872015,0.107522384369,2938
18.4038898935,0.0764471012743,2939
18.3510926642,0.0705000440369,2940
18.2713179355,0.0708290063149,2940
18.3278018116,0.0428919165914,2939
18.3195147503,0.0928383600116,2940
18.4744422508,0.0602992443898,2940
18.2236308908,0.0472485303081,2940
18.2772932924,0.115610019687,2940
18.3407162709,0.0795658223159,2940
18.260381378,0.056491269033,2940
18.1823356983,0.11725589052,2940
18.3901443169,0.0683077005439,2940
18.3845266454,0.0632070486518,2940
18.3561925728,0.0524857072918,2940
18.4086963621,0.0470330848337,2939
18.2856211741,0.0995029671761,2940
18.3552612111,0.034744544809,2939
18.302442467,0.0317909747298,2938
18.3560684135,0.0696862269717,2940
18.293636554,0.037954088026,2940
18.3248039379,0.0189664223219,2937
18.2803125444,0.069058080015,2939
18.2622207098,0.0714795761576,2940
18.3763181615,0.0434420605088,2940
18.3119813036,0.0774903959696,2940
18.3423712591,0.0657377405622,2940
18.3294234607,0.0734758499253,2940
18.2662016454,0.0589537180727,2938
18.294092856,0.0450008288708,2940
18.2021886296,0.0583470447082,2940
18.3680182284,0.0511132556099,2939
18.3146484636,0.0306799322903,2940
18.2780231779,0.0440666968747,2940
18.3327250263,0.0511657061621,2940
18.2037317028,0.0483790428847,2938
18.2649477179,0.0516478733209,2940
18.2788240352,0.0764388652869,2940
18.3342114565,0.0326383550589,2940
18.286966941,0.0834453611229,2940
18.3638997974,0.0306838136836,2940
18.2681430137,0.070211837505,2940
18.2521186546,0.099667382443,2940
18.4320670742,0.115346261787,2940
18.3598652099,0.0421371169714,2939
18.3363207955,0.0568981940428,2939
18.2646046806,0.056366951737,2940
18.2744259005,0.154992079334,2940
18.2786747962,0.0781574327112,2940
18.1753346131,0.0506900812423,2940
18.2709479798,0.0955040290651,2938
18.4033850413,0.0723377533804,2939
18.372738453,0.0608249115435,2939
18.3457905229,0.0788477647514,2940
18.2634661775,0.0484204831597,2940
18.3233835409,0.0701715322385,2939
18.3638346215,0.0846641248108,2939
18.2491987861,0.0789909240895,2938
18.2920169824,0.0986909044868,2940
18.2504336843,0.0829104235162,2939
18.305724233,0.0632084259095,2940
18.3728087477,0.071306206505,2940
18.3284185408,0.0266925277616,2940
18.3470246035,0.0523013597294,2940
18.3533221181,0.0580266003887,2939
18.3113626922,0.0647801248201,2940
18.3057360549,0.0524130333753,2940
18.2846454252,0.0324757940833,2938
18.2989592526,0.0515317547745,2940
18.3395344785,0.0623209898514,2940
18.4060152342,0.035443016385,2940
18.3001001941,0.0559203683305,2940
18.2552352888,0.0673220363581,2940
18.2492749199,0.0817728857457,2939
18.3562154103,0.0485495652356,2940
18.3007226312,0.0661827977589,2940
18.2802439228,0.0379566582324,2940
18.3782389775,0.115933967294,2939
18.2713323558,0.0666386974731,2940
18.3698068856,0.0503947002567,2940
18.3376426023,0.0571427976047,2938
18.2635284867,0.0400180711685,2940
18.2768452977,0.0429363265924,2940
18.3549464385,0.0706063561192,2940
18.3591141079,0.0358286216221,2938
18.3529149682,0.0470715074016,2940
18.2679990334,0.0994417358296,2940
18.1947863631,0.0676058612294,2940
18.306522147,0.1049185897,2940
18.2900698236,0.0485223676739,2940
18.3987675062,0.051009215823,2940
18.3889155708,0.0474558380996,2940
18.2467026379,0.0548739909703,2938
18.2693730166,0.0907097046114,2939
18.3316788009,0.0610151074702,2939
18.3136401441,0.0425592954795,2939
18.2004554047,0.0510902182322,2940
18.3566803812,0.0724717579301,2939
18.3490282108,0.0677908610083,2940
18.3536263606,0.059138177956,2939
18.3064697598,0.0875879766229,2938
18.2803613347,0.0919124369875,2939
18.3139972786,0.087222576446,2939
18.3008298581,0.0699900625248,2940
18.3055301852,0.0762258516233,2940
18.2283668992,0.0839224158063,2940
18.2115744191,0.0332729511064,2939
18.3164874564,0.0546465104862,2938
18.3968828107,0.0757069415559,2939
18.2017475215,0.072557914358,2938
18.3642076174,0.0382010850726,2940
18.2746094802,0.0509930556624,2940
18.289232964,0.0808078149894,2938
18.2638757793,0.0518002328726,2938
18.3270811293,0.0371337908904,2940
18.2266574553,0.0901720844502,2940
18.3144006298,0.0746052672509,2940
18.4321742974,0.0501417917148,2939
18.3001187159,0.0819937715251,2939
18.247931437,0.0547475295854,2940
18.2309402458,0.0708005404814,2940
18.2559504295,0.0966892675948,2939
18.2838820992,0.0612182906667,2940
18.3053655661,0.082010612228,2940
18.2146276704,0.0624815323854,2940
18.2677000432,0.0742746956451,2939
18.2503492779,0.0507023364452,2938
18.3532733522,0.0481542789956,2939
18.3902089973,0.113961982508,2938
18.3695829796,0.0411396457663,2940
18.2059020802,0.109726577179,2940
18.2200668999,0.0700600587916,2938
18.4271822908,0.0862607793901,2940
18.2555264885,0.0647407463359,2940
18.3730917788,0.0457809860101,2939
18.2605286539,0.142445308126,2938
18.3139556983,0.0448330709673,2938
18.3707598331,0.0721969174624,2940
18.2576842211,0.0942540118813,2940
18.3046521517,0.0471738308574,2938
18.2508885769,0.0345184007032,2940
18.2223947927,0.0589153087424,2940
18.2335776853,0.0720267169784,2940
18.3569140551,0.0829573653662,2940
18.3697348765,0.0808763660065,2940
18.2623776839,0.0509618493858,2940
18.2573844601,0.0562919481947,2939
18.2544038131,0.110695360593,2938
18.3144975975,0.0532123752931,2940
18.350438015,0.0883590244238,2940
18.2319362603,0.0989901581986,2938
18.2994751187,0.0576532995174,2939
18.306561702,0.0562924096951,2940
18.35230648,0.0578977396318,2940
18.340402653,0.056115953416,2940
18.3015900893,0.0503440130413,2940
18.3550496569,0.0466686620221,2940
18.2686809909,0.0422308909648,2940
18.3631350954,0.0639708102742,2940
18.286695658,0.0457386346637,2939
18.2812575785,0.0534266141951,2939
18.2451918154,0.0547327964298,2940
18.3997504034,0.0858409330922,2939
18.2541998167,0.0905595568419,2939
18.3669900955,0.234594600848,2940
18.3751272961,0.0538165440527,2940
18.3369010667,0.0444699028799,2938
18.3400325803,0.0601090322259,2940
18.3310578932,0.0672810657511,2939
18.3161141083,0.0459709392816,2938
18.3840988587,0.0639047157347,2940
18.3143428422,0.107742032417,2940
18.2698102933,0.0347907980021,2940
18.3058490712,0.046336507896,2939
18.463910241,0.0568948142929,2939
18.2302163411,0.0708807564041,2939
18.2862214368,0.0622916324764,2940
18.230075512,0.0325052434945,2940
18.348998087,0.0932140648864,2940
18.3556774403,0.0561233683755,2939
18.3420673793,0.0326258239704,2940
18.2937296484,0.088888043796,2940
18.2738733901,0.0602186249953,2940
18.278748014,0.0803004865,2939
18.3231086191,0.0454082783341,2940
18.3256972151,0.0589392334778,2940
18.2283797488,0.11422797919,2940
18.2904368495,0.0646440382498,2940
18.2713971808,0.0914949490572,2940
18.3320128309,0.105926806631,2940
18.2806001265,0.0596223210849,2940
18.2942785709,0.0336779829361,2940
18.3336647967,0.062389438916,2938
18.2817727802,0.0427590879603,2940
18.2934856076,0.0710278434137,2940
18.3118638181,0.0528167131433,2938
18.1981403033,0.0411955422691,2938
18.3346838742,0.0611765980956,2939
18.3060422037,0.0316428767965,2938
18.3524341919,0.0407622083876,2939
18.3645298204,0.0537473052343,2939
18.3823877956,0.0531653428034,2940
18.1817704421,0.0856229567804,2939
18.348565296,0.0579140325635,2940
18.3567743657,0.074272692011,2940
18.3183094449,0.0731152013843,2940
18.3773492981,0.0666708141708,2940
18.2207262782,0.107822573859,2940
18.3596603431,0.0721892891069,2940
18.3718448135,0.139850663707,2940
18.2919714548,0.0758609972282,2939
18.2680910911,0.0918427131271,2940
18.292912954,0.0801631108736,2940
18.2661907933,0.0866304560921,2940
18.3042826476,0.0816291860062,2940
18.3008898505,0.0984996585143,2940
18.4568842182,0.0511633466267,2940
18.3824867748,0.0906457079108,2940
18.243408225,0.072527450694,2940
18.2002065939,0.0901176471854,2939
18.3485708433,0.0630790088316,2938
18.2830362582,0.0555862073455,2940
18.3655636906,0.0369108370902,2940
18.2512146732,0.0564973843009,2939
18.3302823645,0.092584706206,2940
18.3188213928,0.0480203702663,2940
18.3814126443,0.0809655616701,2938
18.2469639843,0.111414737237,2940
18.3306510455,0.0439677172412,2940
18.2725234236,0.0597622986788,2940
18.3461471318,0.0561708953526,2940
18.2419098257,0.0559826501195,2940
18.2122468845,0.0629591932814,2940
18.3343933369,0.0999029182359,2940
18.3265401666,0.0700388580789,2939
18.2742801642,0.0517868870181,2939
18.2502180902,0.129952010802,2940
18.2754219136,0.0465391500894,2940
18.2674254942,0.0571825240756,2940
18.1834909152,0.0789169641755,2938
18.2840949624,0.0527845838173,2940
18.3545663017,0.0409193149009,2940
18.2717985235,0.044297267569,2940
18.3303144283,0.089018388676,2940
18.2386387964,0.0607136733433,2939
18.2768206241,0.0657942537975,2938
18.3573278966,0.0426220715478,2940
18.4006045166,0.0359118262552,2938
18.3068092805,0.0829486972007,2940
18.2029578863,0.0734410475821,2939
18.275509133,0.0556775311725,2940
18.2842560826,0.0935124390485,2939
18.3188083753,0.0812146630098,2940
18.2207894846,0.0998704549929,2940
18.2519357331,0.0749117567206,2940
18.4582117386,0.0443289763693,2939
18.2949540316,0.0661538148977,2938
18.170435429,0.0602796641463,2940
18.4057376936,0.0729700622702,2939
18.1923948391,0.0779274618118,2940
18.3911791605,0.0460442046737,2940
18.2281378416,0.0588899641919,2938
18.2405563097,0.0664428176536,2939
18.2859962955,0.0806843327322,2940
18.3503638491,0.0610438531408,2938
18.3311474476,0.0748739812638,2940
18.2908768017,0.105073064759,2940
18.3400503772,0.0409676604393,2938
18.3376850502,0.0346258202354,2940
18.3491180782,0.0646826241589,2940
18.2381884377,0.108255556242,2940
18.4235560998,0.0364779912855,2939
18.2411304242,0.0523915268611,2940
18.2928329878,0.0407091754434,2939
18.3416258246,0.0570223494916,2940
18.403205396,0.0518684054581,2939
18.3397108487,0.0522383740416,2940
18.3614379931,0.0442455081656,2940
18.3369669348,0.0551142989246,2940
18.2585629295,0.0585100205946,2939
18.2417532498,0.100971791859,2940
18.3465910679,0.0377169491517,2940
18.292765072,0.0718854545817,2938
18.3473423685,0.0573864479299,2938
18.3045623403,0.0722445199684,2938
18.3547139262,0.0928002462095,2939
18.3009224666,0.0452288180058,2940
18.2828494757,0.0437133571305,2940
18.2352929367,0.0421956553872,2940
18.2416289338,0.0438850227656,2940
18.429366228,0.0703382049272,2939
18.3000580661,0.0469283720139,2940
18.3394123982,0.0245936274398,2940
18.2660778472,0.0747613835756,2940
18.3752404858,0.0669632828642,2940
18.324740389,0.0428192616691,2940
18.3234753183,0.089445717775,2938
18.312705669,0.0540213081783,2940
18.2565955208,0.0682591928859,2940
18.2990369967,0.0531316493174,2940
18.3362728328,0.059208114315,2938
18.3765376885,0.0407200944642,2938
18.4129620534,0.0839454898473,2940
18.3680438688,0.0537016228088,2940
18.3318187355,0.0348817762204,2940
18.3290176737,0.0799336215351,2940
18.43456512,0.0486364428645,2939
18.3840330888,0.0815202919675,2940
18.2191144187,0.0971214836607,2940
18.2616013112,0.0536646807558,2940
18.3366407566,0.0360490902171,2940
18.3934935768,0.0431164405022,2940
18.2544578642,0.0783165813253,2939
18.2809725744,0.122501279107,2940
18.3338704505,0.0780324706021,2940
18.3658138232,0.0558115548803,2939
18.2481984251,0.0697658310963,2939
18.3832695481,0.0417429754258,2940
